Total Nacional;Comunidades y Ciudades Autónomas;Provincias;País de nacionalidad;Edad (hasta 100 y más);Sexo;Periodo;Total
Total Nacional;08 Castilla - La Mancha;;Grecia;Todas las edades;Total;1 de enero de 2019;36
Total Nacional;08 Castilla - La Mancha;;Hungría;Todas las edades;Total;1 de enero de 2019;115
Total Nacional;08 Castilla - La Mancha;;Irlanda;Todas las edades;Total;1 de enero de 2019;96
Total Nacional;08 Castilla - La Mancha;;Italia;Todas las edades;Total;1 de enero de 2019;1.952
Total Nacional;08 Castilla - La Mancha;;Letonia;Todas las edades;Total;1 de enero de 2019;57
Total Nacional;08 Castilla - La Mancha;;Lituania;Todas las edades;Total;1 de enero de 2019;230
Total Nacional;08 Castilla - La Mancha;;Luxemburgo;Todas las edades;Total;1 de enero de 2019;3
Total Nacional;08 Castilla - La Mancha;;Malta;Todas las edades;Total;1 de enero de 2019;3
Total Nacional;08 Castilla - La Mancha;;Países Bajos;Todas las edades;Total;1 de enero de 2019;252
Total Nacional;08 Castilla - La Mancha;;Polonia;Todas las edades;Total;1 de enero de 2019;1.640
Total Nacional;08 Castilla - La Mancha;;Portugal;Todas las edades;Total;1 de enero de 2019;1.574
Total Nacional;08 Castilla - La Mancha;;República Checa;Todas las edades;Total;1 de enero de 2019;61
Total Nacional;08 Castilla - La Mancha;;República Eslovaca;Todas las edades;Total;1 de enero de 2019;56
Total Nacional;08 Castilla - La Mancha;;Rumanía;Todas las edades;Total;1 de enero de 2019;62.887
Total Nacional;08 Castilla - La Mancha;;Suecia;Todas las edades;Total;1 de enero de 2019;37
Total Nacional;08 Castilla - La Mancha;;Albania;Todas las edades;Total;1 de enero de 2019;60
Total Nacional;08 Castilla - La Mancha;;Andorra;Todas las edades;Total;1 de enero de 2019;2
Total Nacional;08 Castilla - La Mancha;;Armenia;Todas las edades;Total;1 de enero de 2019;304
Total Nacional;08 Castilla - La Mancha;;Belarús;Todas las edades;Total;1 de enero de 2019;71
Total Nacional;08 Castilla - La Mancha;;Bosnia y Herzegovina;Todas las edades;Total;1 de enero de 2019;12
Total Nacional;08 Castilla - La Mancha;;Georgia;Todas las edades;Total;1 de enero de 2019;361
Total Nacional;08 Castilla - La Mancha;;Islandia;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;08 Castilla - La Mancha;;Liechtenstein;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;08 Castilla - La Mancha;;Macedonia del Norte;Todas las edades;Total;1 de enero de 2019;14
Total Nacional;08 Castilla - La Mancha;;Moldavia;Todas las edades;Total;1 de enero de 2019;715
Total Nacional;08 Castilla - La Mancha;;Noruega;Todas las edades;Total;1 de enero de 2019;14
Total Nacional;08 Castilla - La Mancha;;Reino Unido;Todas las edades;Total;1 de enero de 2019;931
Total Nacional;08 Castilla - La Mancha;;Rusia;Todas las edades;Total;1 de enero de 2019;559
Total Nacional;08 Castilla - La Mancha;;Serbia;Todas las edades;Total;1 de enero de 2019;30
Total Nacional;08 Castilla - La Mancha;;Serbia y Montenegro;Todas las edades;Total;1 de enero de 2019;""
Total Nacional;08 Castilla - La Mancha;;Suiza;Todas las edades;Total;1 de enero de 2019;56
Total Nacional;08 Castilla - La Mancha;;Turquía;Todas las edades;Total;1 de enero de 2019;80
Total Nacional;08 Castilla - La Mancha;;Ucrania;Todas las edades;Total;1 de enero de 2019;3.868
Total Nacional;08 Castilla - La Mancha;;Resto de Nacionalidades Europeas;Todas las edades;Total;1 de enero de 2019;6
Total Nacional;08 Castilla - La Mancha;;De Africa;Todas las edades;Total;1 de enero de 2019;41.823
Total Nacional;08 Castilla - La Mancha;;Angola;Todas las edades;Total;1 de enero de 2019;54
Total Nacional;08 Castilla - La Mancha;;Argelia;Todas las edades;Total;1 de enero de 2019;1.622
Total Nacional;08 Castilla - La Mancha;;Benin;Todas las edades;Total;1 de enero de 2019;7
Total Nacional;08 Castilla - La Mancha;;Burkina Faso;Todas las edades;Total;1 de enero de 2019;61
Total Nacional;08 Castilla - La Mancha;;Cabo Verde;Todas las edades;Total;1 de enero de 2019;29
Total Nacional;08 Castilla - La Mancha;;Camerún;Todas las edades;Total;1 de enero de 2019;198
Total Nacional;08 Castilla - La Mancha;;Congo;Todas las edades;Total;1 de enero de 2019;49
Total Nacional;08 Castilla - La Mancha;;Costa de Marfil;Todas las edades;Total;1 de enero de 2019;189
Total Nacional;08 Castilla - La Mancha;;Egipto;Todas las edades;Total;1 de enero de 2019;134
Total Nacional;08 Castilla - La Mancha;;Etiopía;Todas las edades;Total;1 de enero de 2019;33
Total Nacional;08 Castilla - La Mancha;;Gambia;Todas las edades;Total;1 de enero de 2019;175
Total Nacional;08 Castilla - La Mancha;;Ghana;Todas las edades;Total;1 de enero de 2019;156
Total Nacional;08 Castilla - La Mancha;;Guinea;Todas las edades;Total;1 de enero de 2019;256
Total Nacional;08 Castilla - La Mancha;;Guinea Ecuatorial;Todas las edades;Total;1 de enero de 2019;584
Total Nacional;08 Castilla - La Mancha;;Guinea-Bissau;Todas las edades;Total;1 de enero de 2019;56
Total Nacional;08 Castilla - La Mancha;;Kenia;Todas las edades;Total;1 de enero de 2019;25
Total Nacional;08 Castilla - La Mancha;;Liberia;Todas las edades;Total;1 de enero de 2019;6
Total Nacional;08 Castilla - La Mancha;;Mali;Todas las edades;Total;1 de enero de 2019;1.464
Total Nacional;08 Castilla - La Mancha;;Marruecos;Todas las edades;Total;1 de enero de 2019;33.745
Total Nacional;08 Castilla - La Mancha;;Mauritania;Todas las edades;Total;1 de enero de 2019;194
Total Nacional;08 Castilla - La Mancha;;Nigeria;Todas las edades;Total;1 de enero de 2019;1.293
Total Nacional;08 Castilla - La Mancha;;República Democrática del Congo;Todas las edades;Total;1 de enero de 2019;40
Total Nacional;08 Castilla - La Mancha;;Senegal;Todas las edades;Total;1 de enero de 2019;1.216
Total Nacional;08 Castilla - La Mancha;;Sierra Leona;Todas las edades;Total;1 de enero de 2019;10
Total Nacional;08 Castilla - La Mancha;;Sudáfrica;Todas las edades;Total;1 de enero de 2019;8
Total Nacional;08 Castilla - La Mancha;;Togo;Todas las edades;Total;1 de enero de 2019;14
Total Nacional;08 Castilla - La Mancha;;Túnez;Todas las edades;Total;1 de enero de 2019;42
Total Nacional;08 Castilla - La Mancha;;Resto de Nacionalidades Africanas;Todas las edades;Total;1 de enero de 2019;163
Total Nacional;08 Castilla - La Mancha;;De América;Todas las edades;Total;1 de enero de 2019;38.180
Total Nacional;08 Castilla - La Mancha;;De Centro América y Caribe;Todas las edades;Total;1 de enero de 2019;7.048
Total Nacional;08 Castilla - La Mancha;;Costa Rica;Todas las edades;Total;1 de enero de 2019;53
Total Nacional;08 Castilla - La Mancha;;Cuba;Todas las edades;Total;1 de enero de 2019;1.189
Total Nacional;08 Castilla - La Mancha;;Dominica;Todas las edades;Total;1 de enero de 2019;22
Total Nacional;08 Castilla - La Mancha;;El Salvador;Todas las edades;Total;1 de enero de 2019;439
Total Nacional;08 Castilla - La Mancha;;Guatemala;Todas las edades;Total;1 de enero de 2019;161
Total Nacional;08 Castilla - La Mancha;;Honduras;Todas las edades;Total;1 de enero de 2019;1.420
Total Nacional;08 Castilla - La Mancha;;Nicaragua;Todas las edades;Total;1 de enero de 2019;1.324
Total Nacional;08 Castilla - La Mancha;;Panamá;Todas las edades;Total;1 de enero de 2019;79
Total Nacional;08 Castilla - La Mancha;;República Dominicana;Todas las edades;Total;1 de enero de 2019;2.321
Total Nacional;08 Castilla - La Mancha;;Resto de Nacionalidades de América Central y Caribe;Todas las edades;Total;1 de enero de 2019;40
Total Nacional;08 Castilla - La Mancha;;De América del Norte;Todas las edades;Total;1 de enero de 2019;1.180
Total Nacional;08 Castilla - La Mancha;;Canadá;Todas las edades;Total;1 de enero de 2019;56
Total Nacional;08 Castilla - La Mancha;;Estados Unidos de América;Todas las edades;Total;1 de enero de 2019;565
Total Nacional;08 Castilla - La Mancha;;México;Todas las edades;Total;1 de enero de 2019;559
Total Nacional;08 Castilla - La Mancha;;De Sudamérica;Todas las edades;Total;1 de enero de 2019;29.952
Total Nacional;08 Castilla - La Mancha;;Argentina;Todas las edades;Total;1 de enero de 2019;1.563
Total Nacional;08 Castilla - La Mancha;;Bolivia;Todas las edades;Total;1 de enero de 2019;2.812
Total Nacional;08 Castilla - La Mancha;;Brasil;Todas las edades;Total;1 de enero de 2019;1.848
Total Nacional;08 Castilla - La Mancha;;Chile;Todas las edades;Total;1 de enero de 2019;544
Total Nacional;08 Castilla - La Mancha;;Colombia;Todas las edades;Total;1 de enero de 2019;8.428
Total Nacional;08 Castilla - La Mancha;;Ecuador;Todas las edades;Total;1 de enero de 2019;4.323
Total Nacional;08 Castilla - La Mancha;;Paraguay;Todas las edades;Total;1 de enero de 2019;3.367
Total Nacional;08 Castilla - La Mancha;;Perú;Todas las edades;Total;1 de enero de 2019;3.254
Total Nacional;08 Castilla - La Mancha;;Uruguay;Todas las edades;Total;1 de enero de 2019;463
Total Nacional;08 Castilla - La Mancha;;Venezuela;Todas las edades;Total;1 de enero de 2019;3.350
Total Nacional;08 Castilla - La Mancha;;Resto de Nacionalidades de América del Sur;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;08 Castilla - La Mancha;;De Asia;Todas las edades;Total;1 de enero de 2019;8.844
Total Nacional;08 Castilla - La Mancha;;Arabia Saudí;Todas las edades;Total;1 de enero de 2019;4
Total Nacional;08 Castilla - La Mancha;;Bangladesh;Todas las edades;Total;1 de enero de 2019;105
Total Nacional;08 Castilla - La Mancha;;China;Todas las edades;Total;1 de enero de 2019;6.109
Total Nacional;08 Castilla - La Mancha;;Corea;Todas las edades;Total;1 de enero de 2019;105
Total Nacional;08 Castilla - La Mancha;;Filipinas;Todas las edades;Total;1 de enero de 2019;122
Total Nacional;08 Castilla - La Mancha;;India;Todas las edades;Total;1 de enero de 2019;397
Total Nacional;08 Castilla - La Mancha;;Indonesia;Todas las edades;Total;1 de enero de 2019;9
Total Nacional;08 Castilla - La Mancha;;Irán;Todas las edades;Total;1 de enero de 2019;118
Total Nacional;08 Castilla - La Mancha;;Iraq;Todas las edades;Total;1 de enero de 2019;30
Total Nacional;08 Castilla - La Mancha;;Israel;Todas las edades;Total;1 de enero de 2019;14
Total Nacional;08 Castilla - La Mancha;;Japón;Todas las edades;Total;1 de enero de 2019;85
Total Nacional;08 Castilla - La Mancha;;Jordania;Todas las edades;Total;1 de enero de 2019;14
Total Nacional;08 Castilla - La Mancha;;Kazajstán;Todas las edades;Total;1 de enero de 2019;20
Total Nacional;08 Castilla - La Mancha;;Líbano;Todas las edades;Total;1 de enero de 2019;21
Total Nacional;08 Castilla - La Mancha;;Nepal;Todas las edades;Total;1 de enero de 2019;15
Total Nacional;08 Castilla - La Mancha;;Pakistán;Todas las edades;Total;1 de enero de 2019;1.201
Total Nacional;08 Castilla - La Mancha;;Siria;Todas las edades;Total;1 de enero de 2019;282
Total Nacional;08 Castilla - La Mancha;;Tailandia;Todas las edades;Total;1 de enero de 2019;16
Total Nacional;08 Castilla - La Mancha;;Vietnam;Todas las edades;Total;1 de enero de 2019;18
Total Nacional;08 Castilla - La Mancha;;Resto de Nacionalidades Asiáticas;Todas las edades;Total;1 de enero de 2019;159
Total Nacional;08 Castilla - La Mancha;;De Oceanía;Todas las edades;Total;1 de enero de 2019;36
Total Nacional;08 Castilla - La Mancha;;Australia;Todas las edades;Total;1 de enero de 2019;22
Total Nacional;08 Castilla - La Mancha;;Nueva Zelanda;Todas las edades;Total;1 de enero de 2019;2
Total Nacional;08 Castilla - La Mancha;;Resto de Nacionalidades de Oceanía;Todas las edades;Total;1 de enero de 2019;12
Total Nacional;08 Castilla - La Mancha;;Apátridas;Todas las edades;Total;1 de enero de 2019;75
Total Nacional;08 Castilla - La Mancha;02 Albacete;Extranjera;Todas las edades;Total;1 de enero de 2019;24.586
Total Nacional;08 Castilla - La Mancha;02 Albacete;Europa (sin España);Todas las edades;Total;1 de enero de 2019;10.271
Total Nacional;08 Castilla - La Mancha;02 Albacete;Alemania;Todas las edades;Total;1 de enero de 2019;47
Total Nacional;08 Castilla - La Mancha;02 Albacete;Austria;Todas las edades;Total;1 de enero de 2019;4
Total Nacional;08 Castilla - La Mancha;02 Albacete;Bélgica;Todas las edades;Total;1 de enero de 2019;26
Total Nacional;08 Castilla - La Mancha;02 Albacete;Bulgaria;Todas las edades;Total;1 de enero de 2019;814
Total Nacional;08 Castilla - La Mancha;02 Albacete;Chipre;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;08 Castilla - La Mancha;02 Albacete;Croacia;Todas las edades;Total;1 de enero de 2019;3
Total Nacional;08 Castilla - La Mancha;02 Albacete;Dinamarca;Todas las edades;Total;1 de enero de 2019;4
Total Nacional;08 Castilla - La Mancha;02 Albacete;Eslovenia;Todas las edades;Total;1 de enero de 2019;2
Total Nacional;08 Castilla - La Mancha;02 Albacete;Estonia;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;08 Castilla - La Mancha;02 Albacete;Finlandia;Todas las edades;Total;1 de enero de 2019;5
Total Nacional;08 Castilla - La Mancha;02 Albacete;Francia;Todas las edades;Total;1 de enero de 2019;175
Total Nacional;08 Castilla - La Mancha;02 Albacete;Grecia;Todas las edades;Total;1 de enero de 2019;7
Total Nacional;08 Castilla - La Mancha;02 Albacete;Hungría;Todas las edades;Total;1 de enero de 2019;9
Total Nacional;08 Castilla - La Mancha;02 Albacete;Irlanda;Todas las edades;Total;1 de enero de 2019;8
Total Nacional;08 Castilla - La Mancha;02 Albacete;Italia;Todas las edades;Total;1 de enero de 2019;246
Total Nacional;08 Castilla - La Mancha;02 Albacete;Letonia;Todas las edades;Total;1 de enero de 2019;14
Total Nacional;08 Castilla - La Mancha;02 Albacete;Lituania;Todas las edades;Total;1 de enero de 2019;41
Total Nacional;08 Castilla - La Mancha;02 Albacete;Luxemburgo;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;08 Castilla - La Mancha;02 Albacete;Malta;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;08 Castilla - La Mancha;02 Albacete;Países Bajos;Todas las edades;Total;1 de enero de 2019;57
Total Nacional;08 Castilla - La Mancha;02 Albacete;Polonia;Todas las edades;Total;1 de enero de 2019;81
Total Nacional;08 Castilla - La Mancha;02 Albacete;Portugal;Todas las edades;Total;1 de enero de 2019;104
Total Nacional;08 Castilla - La Mancha;02 Albacete;República Checa;Todas las edades;Total;1 de enero de 2019;5
Total Nacional;08 Castilla - La Mancha;02 Albacete;República Eslovaca;Todas las edades;Total;1 de enero de 2019;13
Total Nacional;08 Castilla - La Mancha;02 Albacete;Rumanía;Todas las edades;Total;1 de enero de 2019;6.866
Total Nacional;08 Castilla - La Mancha;02 Albacete;Suecia;Todas las edades;Total;1 de enero de 2019;2
Total Nacional;08 Castilla - La Mancha;02 Albacete;Albania;Todas las edades;Total;1 de enero de 2019;6
Total Nacional;08 Castilla - La Mancha;02 Albacete;Andorra;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;08 Castilla - La Mancha;02 Albacete;Armenia;Todas las edades;Total;1 de enero de 2019;19
Total Nacional;08 Castilla - La Mancha;02 Albacete;Belarús;Todas las edades;Total;1 de enero de 2019;4
Total Nacional;08 Castilla - La Mancha;02 Albacete;Bosnia y Herzegovina;Todas las edades;Total;1 de enero de 2019;2
Total Nacional;08 Castilla - La Mancha;02 Albacete;Georgia;Todas las edades;Total;1 de enero de 2019;89
Total Nacional;08 Castilla - La Mancha;02 Albacete;Islandia;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;08 Castilla - La Mancha;02 Albacete;Liechtenstein;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;08 Castilla - La Mancha;02 Albacete;Macedonia del Norte;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;08 Castilla - La Mancha;02 Albacete;Moldavia;Todas las edades;Total;1 de enero de 2019;158
Total Nacional;08 Castilla - La Mancha;02 Albacete;Noruega;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;08 Castilla - La Mancha;02 Albacete;Reino Unido;Todas las edades;Total;1 de enero de 2019;289
Total Nacional;08 Castilla - La Mancha;02 Albacete;Rusia;Todas las edades;Total;1 de enero de 2019;122
Total Nacional;08 Castilla - La Mancha;02 Albacete;Serbia;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;08 Castilla - La Mancha;02 Albacete;Serbia y Montenegro;Todas las edades;Total;1 de enero de 2019;""
Total Nacional;08 Castilla - La Mancha;02 Albacete;Suiza;Todas las edades;Total;1 de enero de 2019;12
Total Nacional;08 Castilla - La Mancha;02 Albacete;Turquía;Todas las edades;Total;1 de enero de 2019;7
Total Nacional;08 Castilla - La Mancha;02 Albacete;Ucrania;Todas las edades;Total;1 de enero de 2019;1.027
Total Nacional;08 Castilla - La Mancha;02 Albacete;Resto de Nacionalidades Europeas;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;08 Castilla - La Mancha;02 Albacete;De Africa;Todas las edades;Total;1 de enero de 2019;7.750
Total Nacional;08 Castilla - La Mancha;02 Albacete;Angola;Todas las edades;Total;1 de enero de 2019;4
Total Nacional;08 Castilla - La Mancha;02 Albacete;Argelia;Todas las edades;Total;1 de enero de 2019;376
Total Nacional;08 Castilla - La Mancha;02 Albacete;Benin;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;08 Castilla - La Mancha;02 Albacete;Burkina Faso;Todas las edades;Total;1 de enero de 2019;46
Total Nacional;08 Castilla - La Mancha;02 Albacete;Cabo Verde;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;08 Castilla - La Mancha;02 Albacete;Camerún;Todas las edades;Total;1 de enero de 2019;34
Total Nacional;08 Castilla - La Mancha;02 Albacete;Congo;Todas las edades;Total;1 de enero de 2019;7
Total Nacional;08 Castilla - La Mancha;02 Albacete;Costa de Marfil;Todas las edades;Total;1 de enero de 2019;41
Total Nacional;08 Castilla - La Mancha;02 Albacete;Egipto;Todas las edades;Total;1 de enero de 2019;28
