Total Nacional;Comunidades y Ciudades Autónomas;Provincias;País de nacionalidad;Edad (hasta 100 y más);Sexo;Periodo;Total
Total Nacional;01 Andalucía;21 Huelva;Colombia;Todas las edades;Total;1 de enero de 2014;977
Total Nacional;01 Andalucía;21 Huelva;Ecuador;Todas las edades;Total;1 de enero de 2014;684
Total Nacional;01 Andalucía;21 Huelva;Paraguay;Todas las edades;Total;1 de enero de 2014;67
Total Nacional;01 Andalucía;21 Huelva;Perú;Todas las edades;Total;1 de enero de 2014;152
Total Nacional;01 Andalucía;21 Huelva;Uruguay;Todas las edades;Total;1 de enero de 2014;59
Total Nacional;01 Andalucía;21 Huelva;Venezuela;Todas las edades;Total;1 de enero de 2014;137
Total Nacional;01 Andalucía;21 Huelva;Resto de Nacionalidades de América del Sur;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;01 Andalucía;21 Huelva;De Asia;Todas las edades;Total;1 de enero de 2014;1.073
Total Nacional;01 Andalucía;21 Huelva;Arabia Saudí;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;01 Andalucía;21 Huelva;Bangladesh;Todas las edades;Total;1 de enero de 2014;13
Total Nacional;01 Andalucía;21 Huelva;China;Todas las edades;Total;1 de enero de 2014;847
Total Nacional;01 Andalucía;21 Huelva;Corea;Todas las edades;Total;1 de enero de 2014;3
Total Nacional;01 Andalucía;21 Huelva;Filipinas;Todas las edades;Total;1 de enero de 2014;3
Total Nacional;01 Andalucía;21 Huelva;India;Todas las edades;Total;1 de enero de 2014;72
Total Nacional;01 Andalucía;21 Huelva;Indonesia;Todas las edades;Total;1 de enero de 2014;1
Total Nacional;01 Andalucía;21 Huelva;Irán;Todas las edades;Total;1 de enero de 2014;1
Total Nacional;01 Andalucía;21 Huelva;Iraq;Todas las edades;Total;1 de enero de 2014;1
Total Nacional;01 Andalucía;21 Huelva;Israel;Todas las edades;Total;1 de enero de 2014;3
Total Nacional;01 Andalucía;21 Huelva;Japón;Todas las edades;Total;1 de enero de 2014;10
Total Nacional;01 Andalucía;21 Huelva;Jordania;Todas las edades;Total;1 de enero de 2014;2
Total Nacional;01 Andalucía;21 Huelva;Kazajstán;Todas las edades;Total;1 de enero de 2014;2
Total Nacional;01 Andalucía;21 Huelva;Líbano;Todas las edades;Total;1 de enero de 2014;2
Total Nacional;01 Andalucía;21 Huelva;Nepal;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;01 Andalucía;21 Huelva;Pakistán;Todas las edades;Total;1 de enero de 2014;83
Total Nacional;01 Andalucía;21 Huelva;Siria;Todas las edades;Total;1 de enero de 2014;14
Total Nacional;01 Andalucía;21 Huelva;Tailandia;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;01 Andalucía;21 Huelva;Vietnam;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;01 Andalucía;21 Huelva;Resto de Nacionalidades Asiáticas;Todas las edades;Total;1 de enero de 2014;16
Total Nacional;01 Andalucía;21 Huelva;De Oceanía;Todas las edades;Total;1 de enero de 2014;13
Total Nacional;01 Andalucía;21 Huelva;Australia;Todas las edades;Total;1 de enero de 2014;12
Total Nacional;01 Andalucía;21 Huelva;Nueva Zelanda;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;01 Andalucía;21 Huelva;Resto de Nacionalidades de Oceanía;Todas las edades;Total;1 de enero de 2014;1
Total Nacional;01 Andalucía;21 Huelva;Apátridas;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;01 Andalucía;23 Jaén;Extranjera;Todas las edades;Total;1 de enero de 2014;19.078
Total Nacional;01 Andalucía;23 Jaén;Europa (sin España);Todas las edades;Total;1 de enero de 2014;5.724
Total Nacional;01 Andalucía;23 Jaén;Alemania;Todas las edades;Total;1 de enero de 2014;136
Total Nacional;01 Andalucía;23 Jaén;Austria;Todas las edades;Total;1 de enero de 2014;6
Total Nacional;01 Andalucía;23 Jaén;Bélgica;Todas las edades;Total;1 de enero de 2014;42
Total Nacional;01 Andalucía;23 Jaén;Bulgaria;Todas las edades;Total;1 de enero de 2014;245
Total Nacional;01 Andalucía;23 Jaén;Chipre;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;01 Andalucía;23 Jaén;Croacia;Todas las edades;Total;1 de enero de 2014;2
Total Nacional;01 Andalucía;23 Jaén;Dinamarca;Todas las edades;Total;1 de enero de 2014;5
Total Nacional;01 Andalucía;23 Jaén;Eslovenia;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;01 Andalucía;23 Jaén;Estonia;Todas las edades;Total;1 de enero de 2014;3
Total Nacional;01 Andalucía;23 Jaén;Finlandia;Todas las edades;Total;1 de enero de 2014;2
Total Nacional;01 Andalucía;23 Jaén;Francia;Todas las edades;Total;1 de enero de 2014;177
Total Nacional;01 Andalucía;23 Jaén;Grecia;Todas las edades;Total;1 de enero de 2014;6
Total Nacional;01 Andalucía;23 Jaén;Hungría;Todas las edades;Total;1 de enero de 2014;11
Total Nacional;01 Andalucía;23 Jaén;Irlanda;Todas las edades;Total;1 de enero de 2014;35
Total Nacional;01 Andalucía;23 Jaén;Italia;Todas las edades;Total;1 de enero de 2014;170
Total Nacional;01 Andalucía;23 Jaén;Letonia;Todas las edades;Total;1 de enero de 2014;1
Total Nacional;01 Andalucía;23 Jaén;Lituania;Todas las edades;Total;1 de enero de 2014;58
Total Nacional;01 Andalucía;23 Jaén;Luxemburgo;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;01 Andalucía;23 Jaén;Malta;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;01 Andalucía;23 Jaén;Países Bajos;Todas las edades;Total;1 de enero de 2014;78
Total Nacional;01 Andalucía;23 Jaén;Polonia;Todas las edades;Total;1 de enero de 2014;106
Total Nacional;01 Andalucía;23 Jaén;Portugal;Todas las edades;Total;1 de enero de 2014;158
Total Nacional;01 Andalucía;23 Jaén;República Checa;Todas las edades;Total;1 de enero de 2014;11
Total Nacional;01 Andalucía;23 Jaén;República Eslovaca;Todas las edades;Total;1 de enero de 2014;8
Total Nacional;01 Andalucía;23 Jaén;Rumanía;Todas las edades;Total;1 de enero de 2014;3.106
Total Nacional;01 Andalucía;23 Jaén;Suecia;Todas las edades;Total;1 de enero de 2014;6
Total Nacional;01 Andalucía;23 Jaén;Albania;Todas las edades;Total;1 de enero de 2014;2
Total Nacional;01 Andalucía;23 Jaén;Andorra;Todas las edades;Total;1 de enero de 2014;8
Total Nacional;01 Andalucía;23 Jaén;Armenia;Todas las edades;Total;1 de enero de 2014;2
Total Nacional;01 Andalucía;23 Jaén;Belarús;Todas las edades;Total;1 de enero de 2014;35
Total Nacional;01 Andalucía;23 Jaén;Bosnia y Herzegovina;Todas las edades;Total;1 de enero de 2014;3
Total Nacional;01 Andalucía;23 Jaén;Georgia;Todas las edades;Total;1 de enero de 2014;2
Total Nacional;01 Andalucía;23 Jaén;Islandia;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;01 Andalucía;23 Jaén;Liechtenstein;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;01 Andalucía;23 Jaén;Macedonia del Norte;Todas las edades;Total;1 de enero de 2014;1
Total Nacional;01 Andalucía;23 Jaén;Moldavia;Todas las edades;Total;1 de enero de 2014;23
Total Nacional;01 Andalucía;23 Jaén;Noruega;Todas las edades;Total;1 de enero de 2014;6
Total Nacional;01 Andalucía;23 Jaén;Reino Unido;Todas las edades;Total;1 de enero de 2014;757
Total Nacional;01 Andalucía;23 Jaén;Rusia;Todas las edades;Total;1 de enero de 2014;300
Total Nacional;01 Andalucía;23 Jaén;Serbia;Todas las edades;Total;1 de enero de 2014;2
Total Nacional;01 Andalucía;23 Jaén;Serbia y Montenegro;Todas las edades;Total;1 de enero de 2014;""
Total Nacional;01 Andalucía;23 Jaén;Suiza;Todas las edades;Total;1 de enero de 2014;19
Total Nacional;01 Andalucía;23 Jaén;Turquía;Todas las edades;Total;1 de enero de 2014;7
Total Nacional;01 Andalucía;23 Jaén;Ucrania;Todas las edades;Total;1 de enero de 2014;184
Total Nacional;01 Andalucía;23 Jaén;Resto de Nacionalidades Europeas;Todas las edades;Total;1 de enero de 2014;1
Total Nacional;01 Andalucía;23 Jaén;De Africa;Todas las edades;Total;1 de enero de 2014;8.408
Total Nacional;01 Andalucía;23 Jaén;Angola;Todas las edades;Total;1 de enero de 2014;3
Total Nacional;01 Andalucía;23 Jaén;Argelia;Todas las edades;Total;1 de enero de 2014;1.031
Total Nacional;01 Andalucía;23 Jaén;Benin;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;01 Andalucía;23 Jaén;Burkina Faso;Todas las edades;Total;1 de enero de 2014;12
Total Nacional;01 Andalucía;23 Jaén;Cabo Verde;Todas las edades;Total;1 de enero de 2014;1
Total Nacional;01 Andalucía;23 Jaén;Camerún;Todas las edades;Total;1 de enero de 2014;19
Total Nacional;01 Andalucía;23 Jaén;Congo;Todas las edades;Total;1 de enero de 2014;2
Total Nacional;01 Andalucía;23 Jaén;Costa de Marfil;Todas las edades;Total;1 de enero de 2014;24
Total Nacional;01 Andalucía;23 Jaén;Egipto;Todas las edades;Total;1 de enero de 2014;9
Total Nacional;01 Andalucía;23 Jaén;Etiopía;Todas las edades;Total;1 de enero de 2014;1
Total Nacional;01 Andalucía;23 Jaén;Gambia;Todas las edades;Total;1 de enero de 2014;54
Total Nacional;01 Andalucía;23 Jaén;Ghana;Todas las edades;Total;1 de enero de 2014;30
Total Nacional;01 Andalucía;23 Jaén;Guinea;Todas las edades;Total;1 de enero de 2014;48
Total Nacional;01 Andalucía;23 Jaén;Guinea Ecuatorial;Todas las edades;Total;1 de enero de 2014;22
Total Nacional;01 Andalucía;23 Jaén;Guinea-Bissau;Todas las edades;Total;1 de enero de 2014;6
Total Nacional;01 Andalucía;23 Jaén;Kenia;Todas las edades;Total;1 de enero de 2014;15
Total Nacional;01 Andalucía;23 Jaén;Liberia;Todas las edades;Total;1 de enero de 2014;1
Total Nacional;01 Andalucía;23 Jaén;Mali;Todas las edades;Total;1 de enero de 2014;513
Total Nacional;01 Andalucía;23 Jaén;Marruecos;Todas las edades;Total;1 de enero de 2014;5.944
Total Nacional;01 Andalucía;23 Jaén;Mauritania;Todas las edades;Total;1 de enero de 2014;124
Total Nacional;01 Andalucía;23 Jaén;Nigeria;Todas las edades;Total;1 de enero de 2014;79
Total Nacional;01 Andalucía;23 Jaén;República Democrática del Congo;Todas las edades;Total;1 de enero de 2014;2
Total Nacional;01 Andalucía;23 Jaén;Senegal;Todas las edades;Total;1 de enero de 2014;417
Total Nacional;01 Andalucía;23 Jaén;Sierra Leona;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;01 Andalucía;23 Jaén;Sudáfrica;Todas las edades;Total;1 de enero de 2014;3
Total Nacional;01 Andalucía;23 Jaén;Togo;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;01 Andalucía;23 Jaén;Túnez;Todas las edades;Total;1 de enero de 2014;9
Total Nacional;01 Andalucía;23 Jaén;Resto de Nacionalidades Africanas;Todas las edades;Total;1 de enero de 2014;39
Total Nacional;01 Andalucía;23 Jaén;De América;Todas las edades;Total;1 de enero de 2014;3.369
Total Nacional;01 Andalucía;23 Jaén;De Centro América y Caribe;Todas las edades;Total;1 de enero de 2014;452
Total Nacional;01 Andalucía;23 Jaén;Costa Rica;Todas las edades;Total;1 de enero de 2014;6
Total Nacional;01 Andalucía;23 Jaén;Cuba;Todas las edades;Total;1 de enero de 2014;97
Total Nacional;01 Andalucía;23 Jaén;Dominica;Todas las edades;Total;1 de enero de 2014;7
Total Nacional;01 Andalucía;23 Jaén;El Salvador;Todas las edades;Total;1 de enero de 2014;19
Total Nacional;01 Andalucía;23 Jaén;Guatemala;Todas las edades;Total;1 de enero de 2014;11
Total Nacional;01 Andalucía;23 Jaén;Honduras;Todas las edades;Total;1 de enero de 2014;52
Total Nacional;01 Andalucía;23 Jaén;Nicaragua;Todas las edades;Total;1 de enero de 2014;23
Total Nacional;01 Andalucía;23 Jaén;Panamá;Todas las edades;Total;1 de enero de 2014;4
Total Nacional;01 Andalucía;23 Jaén;República Dominicana;Todas las edades;Total;1 de enero de 2014;231
Total Nacional;01 Andalucía;23 Jaén;Resto de Nacionalidades de América Central y Caribe;Todas las edades;Total;1 de enero de 2014;2
Total Nacional;01 Andalucía;23 Jaén;De América del Norte;Todas las edades;Total;1 de enero de 2014;145
Total Nacional;01 Andalucía;23 Jaén;Canadá;Todas las edades;Total;1 de enero de 2014;2
Total Nacional;01 Andalucía;23 Jaén;Estados Unidos de América;Todas las edades;Total;1 de enero de 2014;56
Total Nacional;01 Andalucía;23 Jaén;México;Todas las edades;Total;1 de enero de 2014;87
Total Nacional;01 Andalucía;23 Jaén;De Sudamérica;Todas las edades;Total;1 de enero de 2014;2.772
Total Nacional;01 Andalucía;23 Jaén;Argentina;Todas las edades;Total;1 de enero de 2014;257
Total Nacional;01 Andalucía;23 Jaén;Bolivia;Todas las edades;Total;1 de enero de 2014;433
Total Nacional;01 Andalucía;23 Jaén;Brasil;Todas las edades;Total;1 de enero de 2014;180
Total Nacional;01 Andalucía;23 Jaén;Chile;Todas las edades;Total;1 de enero de 2014;54
Total Nacional;01 Andalucía;23 Jaén;Colombia;Todas las edades;Total;1 de enero de 2014;728
Total Nacional;01 Andalucía;23 Jaén;Ecuador;Todas las edades;Total;1 de enero de 2014;616
Total Nacional;01 Andalucía;23 Jaén;Paraguay;Todas las edades;Total;1 de enero de 2014;209
Total Nacional;01 Andalucía;23 Jaén;Perú;Todas las edades;Total;1 de enero de 2014;163
Total Nacional;01 Andalucía;23 Jaén;Uruguay;Todas las edades;Total;1 de enero de 2014;28
Total Nacional;01 Andalucía;23 Jaén;Venezuela;Todas las edades;Total;1 de enero de 2014;104
Total Nacional;01 Andalucía;23 Jaén;Resto de Nacionalidades de América del Sur;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;01 Andalucía;23 Jaén;De Asia;Todas las edades;Total;1 de enero de 2014;1.563
Total Nacional;01 Andalucía;23 Jaén;Arabia Saudí;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;01 Andalucía;23 Jaén;Bangladesh;Todas las edades;Total;1 de enero de 2014;4
Total Nacional;01 Andalucía;23 Jaén;China;Todas las edades;Total;1 de enero de 2014;745
Total Nacional;01 Andalucía;23 Jaén;Corea;Todas las edades;Total;1 de enero de 2014;6
Total Nacional;01 Andalucía;23 Jaén;Filipinas;Todas las edades;Total;1 de enero de 2014;12
Total Nacional;01 Andalucía;23 Jaén;India;Todas las edades;Total;1 de enero de 2014;124
Total Nacional;01 Andalucía;23 Jaén;Indonesia;Todas las edades;Total;1 de enero de 2014;1
Total Nacional;01 Andalucía;23 Jaén;Irán;Todas las edades;Total;1 de enero de 2014;11
Total Nacional;01 Andalucía;23 Jaén;Iraq;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;01 Andalucía;23 Jaén;Israel;Todas las edades;Total;1 de enero de 2014;4
Total Nacional;01 Andalucía;23 Jaén;Japón;Todas las edades;Total;1 de enero de 2014;8
Total Nacional;01 Andalucía;23 Jaén;Jordania;Todas las edades;Total;1 de enero de 2014;1
Total Nacional;01 Andalucía;23 Jaén;Kazajstán;Todas las edades;Total;1 de enero de 2014;1
Total Nacional;01 Andalucía;23 Jaén;Líbano;Todas las edades;Total;1 de enero de 2014;10
Total Nacional;01 Andalucía;23 Jaén;Nepal;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;01 Andalucía;23 Jaén;Pakistán;Todas las edades;Total;1 de enero de 2014;627
Total Nacional;01 Andalucía;23 Jaén;Siria;Todas las edades;Total;1 de enero de 2014;2
Total Nacional;01 Andalucía;23 Jaén;Tailandia;Todas las edades;Total;1 de enero de 2014;2
Total Nacional;01 Andalucía;23 Jaén;Vietnam;Todas las edades;Total;1 de enero de 2014;1
Total Nacional;01 Andalucía;23 Jaén;Resto de Nacionalidades Asiáticas;Todas las edades;Total;1 de enero de 2014;4
Total Nacional;01 Andalucía;23 Jaén;De Oceanía;Todas las edades;Total;1 de enero de 2014;9
Total Nacional;01 Andalucía;23 Jaén;Australia;Todas las edades;Total;1 de enero de 2014;9
Total Nacional;01 Andalucía;23 Jaén;Nueva Zelanda;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;01 Andalucía;23 Jaén;Resto de Nacionalidades de Oceanía;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;01 Andalucía;23 Jaén;Apátridas;Todas las edades;Total;1 de enero de 2014;5
Total Nacional;01 Andalucía;29 Málaga;Extranjera;Todas las edades;Total;1 de enero de 2014;253.408
Total Nacional;01 Andalucía;29 Málaga;Europa (sin España);Todas las edades;Total;1 de enero de 2014;161.726
Total Nacional;01 Andalucía;29 Málaga;Alemania;Todas las edades;Total;1 de enero de 2014;11.224
Total Nacional;01 Andalucía;29 Málaga;Austria;Todas las edades;Total;1 de enero de 2014;694
Total Nacional;01 Andalucía;29 Málaga;Bélgica;Todas las edades;Total;1 de enero de 2014;3.844
Total Nacional;01 Andalucía;29 Málaga;Bulgaria;Todas las edades;Total;1 de enero de 2014;4.654
Total Nacional;01 Andalucía;29 Málaga;Chipre;Todas las edades;Total;1 de enero de 2014;13
Total Nacional;01 Andalucía;29 Málaga;Croacia;Todas las edades;Total;1 de enero de 2014;79
Total Nacional;01 Andalucía;29 Málaga;Dinamarca;Todas las edades;Total;1 de enero de 2014;4.424
Total Nacional;01 Andalucía;29 Málaga;Eslovenia;Todas las edades;Total;1 de enero de 2014;52
Total Nacional;01 Andalucía;29 Málaga;Estonia;Todas las edades;Total;1 de enero de 2014;441
Total Nacional;01 Andalucía;29 Málaga;Finlandia;Todas las edades;Total;1 de enero de 2014;6.345
Total Nacional;01 Andalucía;29 Málaga;Francia;Todas las edades;Total;1 de enero de 2014;6.255
Total Nacional;01 Andalucía;29 Málaga;Grecia;Todas las edades;Total;1 de enero de 2014;150
Total Nacional;01 Andalucía;29 Málaga;Hungría;Todas las edades;Total;1 de enero de 2014;910
Total Nacional;01 Andalucía;29 Málaga;Irlanda;Todas las edades;Total;1 de enero de 2014;2.985
Total Nacional;01 Andalucía;29 Málaga;Italia;Todas las edades;Total;1 de enero de 2014;11.383
Total Nacional;01 Andalucía;29 Málaga;Letonia;Todas las edades;Total;1 de enero de 2014;336
Total Nacional;01 Andalucía;29 Málaga;Lituania;Todas las edades;Total;1 de enero de 2014;597
Total Nacional;01 Andalucía;29 Málaga;Luxemburgo;Todas las edades;Total;1 de enero de 2014;84
Total Nacional;01 Andalucía;29 Málaga;Malta;Todas las edades;Total;1 de enero de 2014;24
Total Nacional;01 Andalucía;29 Málaga;Países Bajos;Todas las edades;Total;1 de enero de 2014;6.503
Total Nacional;01 Andalucía;29 Málaga;Polonia;Todas las edades;Total;1 de enero de 2014;2.306
Total Nacional;01 Andalucía;29 Málaga;Portugal;Todas las edades;Total;1 de enero de 2014;2.302
Total Nacional;01 Andalucía;29 Málaga;República Checa;Todas las edades;Total;1 de enero de 2014;411
Total Nacional;01 Andalucía;29 Málaga;República Eslovaca;Todas las edades;Total;1 de enero de 2014;339
Total Nacional;01 Andalucía;29 Málaga;Rumanía;Todas las edades;Total;1 de enero de 2014;14.770
Total Nacional;01 Andalucía;29 Málaga;Suecia;Todas las edades;Total;1 de enero de 2014;4.784
Total Nacional;01 Andalucía;29 Málaga;Albania;Todas las edades;Total;1 de enero de 2014;70
Total Nacional;01 Andalucía;29 Málaga;Andorra;Todas las edades;Total;1 de enero de 2014;6
