Total Nacional;Comunidades y Ciudades Autónomas;Provincias;País de nacionalidad;Edad (hasta 100 y más);Sexo;Periodo;Total
Total Nacional;09 Cataluña;25 Lleida;Uruguay;Todas las edades;Total;1 de enero de 2022;157
Total Nacional;09 Cataluña;25 Lleida;Venezuela;Todas las edades;Total;1 de enero de 2022;961
Total Nacional;09 Cataluña;25 Lleida;Resto de Nacionalidades de América del Sur;Todas las edades;Total;1 de enero de 2022;0
Total Nacional;09 Cataluña;25 Lleida;De Asia;Todas las edades;Total;1 de enero de 2022;3.723
Total Nacional;09 Cataluña;25 Lleida;Arabia Saudí;Todas las edades;Total;1 de enero de 2022;4
Total Nacional;09 Cataluña;25 Lleida;Bangladesh;Todas las edades;Total;1 de enero de 2022;68
Total Nacional;09 Cataluña;25 Lleida;China;Todas las edades;Total;1 de enero de 2022;1.552
Total Nacional;09 Cataluña;25 Lleida;Corea;Todas las edades;Total;1 de enero de 2022;33
Total Nacional;09 Cataluña;25 Lleida;Filipinas;Todas las edades;Total;1 de enero de 2022;48
Total Nacional;09 Cataluña;25 Lleida;India;Todas las edades;Total;1 de enero de 2022;417
Total Nacional;09 Cataluña;25 Lleida;Indonesia;Todas las edades;Total;1 de enero de 2022;11
Total Nacional;09 Cataluña;25 Lleida;Irán;Todas las edades;Total;1 de enero de 2022;13
Total Nacional;09 Cataluña;25 Lleida;Iraq;Todas las edades;Total;1 de enero de 2022;0
Total Nacional;09 Cataluña;25 Lleida;Israel;Todas las edades;Total;1 de enero de 2022;2
Total Nacional;09 Cataluña;25 Lleida;Japón;Todas las edades;Total;1 de enero de 2022;26
Total Nacional;09 Cataluña;25 Lleida;Jordania;Todas las edades;Total;1 de enero de 2022;8
Total Nacional;09 Cataluña;25 Lleida;Kazajstán;Todas las edades;Total;1 de enero de 2022;8
Total Nacional;09 Cataluña;25 Lleida;Líbano;Todas las edades;Total;1 de enero de 2022;9
Total Nacional;09 Cataluña;25 Lleida;Nepal;Todas las edades;Total;1 de enero de 2022;36
Total Nacional;09 Cataluña;25 Lleida;Pakistán;Todas las edades;Total;1 de enero de 2022;1.352
Total Nacional;09 Cataluña;25 Lleida;Siria;Todas las edades;Total;1 de enero de 2022;44
Total Nacional;09 Cataluña;25 Lleida;Tailandia;Todas las edades;Total;1 de enero de 2022;13
Total Nacional;09 Cataluña;25 Lleida;Vietnam;Todas las edades;Total;1 de enero de 2022;39
Total Nacional;09 Cataluña;25 Lleida;Resto de Nacionalidades Asiáticas;Todas las edades;Total;1 de enero de 2022;40
Total Nacional;09 Cataluña;25 Lleida;De Oceanía;Todas las edades;Total;1 de enero de 2022;14
Total Nacional;09 Cataluña;25 Lleida;Australia;Todas las edades;Total;1 de enero de 2022;10
Total Nacional;09 Cataluña;25 Lleida;Nueva Zelanda;Todas las edades;Total;1 de enero de 2022;4
Total Nacional;09 Cataluña;25 Lleida;Resto de Nacionalidades de Oceanía;Todas las edades;Total;1 de enero de 2022;0
Total Nacional;09 Cataluña;25 Lleida;Apátridas;Todas las edades;Total;1 de enero de 2022;17
Total Nacional;09 Cataluña;43 Tarragona;Extranjera;Todas las edades;Total;1 de enero de 2022;139.532
Total Nacional;09 Cataluña;43 Tarragona;Europa (sin España);Todas las edades;Total;1 de enero de 2022;51.048
Total Nacional;09 Cataluña;43 Tarragona;Alemania;Todas las edades;Total;1 de enero de 2022;2.070
Total Nacional;09 Cataluña;43 Tarragona;Austria;Todas las edades;Total;1 de enero de 2022;92
Total Nacional;09 Cataluña;43 Tarragona;Bélgica;Todas las edades;Total;1 de enero de 2022;909
Total Nacional;09 Cataluña;43 Tarragona;Bulgaria;Todas las edades;Total;1 de enero de 2022;1.879
Total Nacional;09 Cataluña;43 Tarragona;Chipre;Todas las edades;Total;1 de enero de 2022;7
Total Nacional;09 Cataluña;43 Tarragona;Croacia;Todas las edades;Total;1 de enero de 2022;96
Total Nacional;09 Cataluña;43 Tarragona;Dinamarca;Todas las edades;Total;1 de enero de 2022;72
Total Nacional;09 Cataluña;43 Tarragona;Eslovenia;Todas las edades;Total;1 de enero de 2022;16
Total Nacional;09 Cataluña;43 Tarragona;Estonia;Todas las edades;Total;1 de enero de 2022;69
Total Nacional;09 Cataluña;43 Tarragona;Finlandia;Todas las edades;Total;1 de enero de 2022;43
Total Nacional;09 Cataluña;43 Tarragona;Francia;Todas las edades;Total;1 de enero de 2022;2.834
Total Nacional;09 Cataluña;43 Tarragona;Grecia;Todas las edades;Total;1 de enero de 2022;79
Total Nacional;09 Cataluña;43 Tarragona;Hungría;Todas las edades;Total;1 de enero de 2022;211
Total Nacional;09 Cataluña;43 Tarragona;Irlanda;Todas las edades;Total;1 de enero de 2022;243
Total Nacional;09 Cataluña;43 Tarragona;Italia;Todas las edades;Total;1 de enero de 2022;4.944
Total Nacional;09 Cataluña;43 Tarragona;Letonia;Todas las edades;Total;1 de enero de 2022;152
Total Nacional;09 Cataluña;43 Tarragona;Lituania;Todas las edades;Total;1 de enero de 2022;689
Total Nacional;09 Cataluña;43 Tarragona;Luxemburgo;Todas las edades;Total;1 de enero de 2022;14
Total Nacional;09 Cataluña;43 Tarragona;Malta;Todas las edades;Total;1 de enero de 2022;6
Total Nacional;09 Cataluña;43 Tarragona;Países Bajos;Todas las edades;Total;1 de enero de 2022;1.188
Total Nacional;09 Cataluña;43 Tarragona;Polonia;Todas las edades;Total;1 de enero de 2022;1.184
Total Nacional;09 Cataluña;43 Tarragona;Portugal;Todas las edades;Total;1 de enero de 2022;1.111
Total Nacional;09 Cataluña;43 Tarragona;República Checa;Todas las edades;Total;1 de enero de 2022;224
Total Nacional;09 Cataluña;43 Tarragona;República Eslovaca;Todas las edades;Total;1 de enero de 2022;232
Total Nacional;09 Cataluña;43 Tarragona;Rumanía;Todas las edades;Total;1 de enero de 2022;19.238
Total Nacional;09 Cataluña;43 Tarragona;Suecia;Todas las edades;Total;1 de enero de 2022;158
Total Nacional;09 Cataluña;43 Tarragona;Albania;Todas las edades;Total;1 de enero de 2022;488
Total Nacional;09 Cataluña;43 Tarragona;Andorra;Todas las edades;Total;1 de enero de 2022;77
Total Nacional;09 Cataluña;43 Tarragona;Armenia;Todas las edades;Total;1 de enero de 2022;136
Total Nacional;09 Cataluña;43 Tarragona;Belarús;Todas las edades;Total;1 de enero de 2022;350
Total Nacional;09 Cataluña;43 Tarragona;Bosnia y Herzegovina;Todas las edades;Total;1 de enero de 2022;42
Total Nacional;09 Cataluña;43 Tarragona;Georgia;Todas las edades;Total;1 de enero de 2022;583
Total Nacional;09 Cataluña;43 Tarragona;Islandia;Todas las edades;Total;1 de enero de 2022;15
Total Nacional;09 Cataluña;43 Tarragona;Liechtenstein;Todas las edades;Total;1 de enero de 2022;0
Total Nacional;09 Cataluña;43 Tarragona;Macedonia del Norte;Todas las edades;Total;1 de enero de 2022;39
Total Nacional;09 Cataluña;43 Tarragona;Moldavia;Todas las edades;Total;1 de enero de 2022;1.193
Total Nacional;09 Cataluña;43 Tarragona;Noruega;Todas las edades;Total;1 de enero de 2022;62
Total Nacional;09 Cataluña;43 Tarragona;Reino Unido;Todas las edades;Total;1 de enero de 2022;3.356
Total Nacional;09 Cataluña;43 Tarragona;Rusia;Todas las edades;Total;1 de enero de 2022;3.043
Total Nacional;09 Cataluña;43 Tarragona;Serbia;Todas las edades;Total;1 de enero de 2022;237
Total Nacional;09 Cataluña;43 Tarragona;Serbia y Montenegro;Todas las edades;Total;1 de enero de 2022;
Total Nacional;09 Cataluña;43 Tarragona;Suiza;Todas las edades;Total;1 de enero de 2022;619
Total Nacional;09 Cataluña;43 Tarragona;Turquía;Todas las edades;Total;1 de enero de 2022;96
Total Nacional;09 Cataluña;43 Tarragona;Ucrania;Todas las edades;Total;1 de enero de 2022;2.918
Total Nacional;09 Cataluña;43 Tarragona;Resto de Nacionalidades Europeas;Todas las edades;Total;1 de enero de 2022;34
Total Nacional;09 Cataluña;43 Tarragona;De Africa;Todas las edades;Total;1 de enero de 2022;49.849
Total Nacional;09 Cataluña;43 Tarragona;Angola;Todas las edades;Total;1 de enero de 2022;8
Total Nacional;09 Cataluña;43 Tarragona;Argelia;Todas las edades;Total;1 de enero de 2022;1.810
Total Nacional;09 Cataluña;43 Tarragona;Benin;Todas las edades;Total;1 de enero de 2022;2
Total Nacional;09 Cataluña;43 Tarragona;Burkina Faso;Todas las edades;Total;1 de enero de 2022;7
Total Nacional;09 Cataluña;43 Tarragona;Cabo Verde;Todas las edades;Total;1 de enero de 2022;8
Total Nacional;09 Cataluña;43 Tarragona;Camerún;Todas las edades;Total;1 de enero de 2022;77
Total Nacional;09 Cataluña;43 Tarragona;Congo;Todas las edades;Total;1 de enero de 2022;29
Total Nacional;09 Cataluña;43 Tarragona;Costa de Marfil;Todas las edades;Total;1 de enero de 2022;54
Total Nacional;09 Cataluña;43 Tarragona;Egipto;Todas las edades;Total;1 de enero de 2022;87
Total Nacional;09 Cataluña;43 Tarragona;Etiopía;Todas las edades;Total;1 de enero de 2022;11
Total Nacional;09 Cataluña;43 Tarragona;Gambia;Todas las edades;Total;1 de enero de 2022;646
Total Nacional;09 Cataluña;43 Tarragona;Ghana;Todas las edades;Total;1 de enero de 2022;339
Total Nacional;09 Cataluña;43 Tarragona;Guinea;Todas las edades;Total;1 de enero de 2022;145
Total Nacional;09 Cataluña;43 Tarragona;Guinea Ecuatorial;Todas las edades;Total;1 de enero de 2022;101
Total Nacional;09 Cataluña;43 Tarragona;Guinea-Bissau;Todas las edades;Total;1 de enero de 2022;34
Total Nacional;09 Cataluña;43 Tarragona;Kenia;Todas las edades;Total;1 de enero de 2022;16
Total Nacional;09 Cataluña;43 Tarragona;Liberia;Todas las edades;Total;1 de enero de 2022;0
Total Nacional;09 Cataluña;43 Tarragona;Mali;Todas las edades;Total;1 de enero de 2022;328
Total Nacional;09 Cataluña;43 Tarragona;Marruecos;Todas las edades;Total;1 de enero de 2022;41.906
Total Nacional;09 Cataluña;43 Tarragona;Mauritania;Todas las edades;Total;1 de enero de 2022;31
Total Nacional;09 Cataluña;43 Tarragona;Nigeria;Todas las edades;Total;1 de enero de 2022;631
Total Nacional;09 Cataluña;43 Tarragona;República Democrática del Congo;Todas las edades;Total;1 de enero de 2022;4
Total Nacional;09 Cataluña;43 Tarragona;Senegal;Todas las edades;Total;1 de enero de 2022;3.329
Total Nacional;09 Cataluña;43 Tarragona;Sierra Leona;Todas las edades;Total;1 de enero de 2022;3
Total Nacional;09 Cataluña;43 Tarragona;Sudáfrica;Todas las edades;Total;1 de enero de 2022;39
Total Nacional;09 Cataluña;43 Tarragona;Togo;Todas las edades;Total;1 de enero de 2022;5
Total Nacional;09 Cataluña;43 Tarragona;Túnez;Todas las edades;Total;1 de enero de 2022;77
Total Nacional;09 Cataluña;43 Tarragona;Resto de Nacionalidades Africanas;Todas las edades;Total;1 de enero de 2022;122
Total Nacional;09 Cataluña;43 Tarragona;De América;Todas las edades;Total;1 de enero de 2022;27.377
Total Nacional;09 Cataluña;43 Tarragona;De Centro América y Caribe;Todas las edades;Total;1 de enero de 2022;4.618
Total Nacional;09 Cataluña;43 Tarragona;Costa Rica;Todas las edades;Total;1 de enero de 2022;40
Total Nacional;09 Cataluña;43 Tarragona;Cuba;Todas las edades;Total;1 de enero de 2022;1.235
Total Nacional;09 Cataluña;43 Tarragona;Dominica;Todas las edades;Total;1 de enero de 2022;18
Total Nacional;09 Cataluña;43 Tarragona;El Salvador;Todas las edades;Total;1 de enero de 2022;268
Total Nacional;09 Cataluña;43 Tarragona;Guatemala;Todas las edades;Total;1 de enero de 2022;56
Total Nacional;09 Cataluña;43 Tarragona;Honduras;Todas las edades;Total;1 de enero de 2022;1.493
Total Nacional;09 Cataluña;43 Tarragona;Nicaragua;Todas las edades;Total;1 de enero de 2022;220
Total Nacional;09 Cataluña;43 Tarragona;Panamá;Todas las edades;Total;1 de enero de 2022;49
Total Nacional;09 Cataluña;43 Tarragona;República Dominicana;Todas las edades;Total;1 de enero de 2022;1.223
Total Nacional;09 Cataluña;43 Tarragona;Resto de Nacionalidades de América Central y Caribe;Todas las edades;Total;1 de enero de 2022;16
Total Nacional;09 Cataluña;43 Tarragona;De América del Norte;Todas las edades;Total;1 de enero de 2022;971
Total Nacional;09 Cataluña;43 Tarragona;Canadá;Todas las edades;Total;1 de enero de 2022;81
Total Nacional;09 Cataluña;43 Tarragona;Estados Unidos de América;Todas las edades;Total;1 de enero de 2022;413
Total Nacional;09 Cataluña;43 Tarragona;México;Todas las edades;Total;1 de enero de 2022;477
Total Nacional;09 Cataluña;43 Tarragona;De Sudamérica;Todas las edades;Total;1 de enero de 2022;21.788
Total Nacional;09 Cataluña;43 Tarragona;Argentina;Todas las edades;Total;1 de enero de 2022;3.006
Total Nacional;09 Cataluña;43 Tarragona;Bolivia;Todas las edades;Total;1 de enero de 2022;1.148
Total Nacional;09 Cataluña;43 Tarragona;Brasil;Todas las edades;Total;1 de enero de 2022;2.642
Total Nacional;09 Cataluña;43 Tarragona;Chile;Todas las edades;Total;1 de enero de 2022;855
Total Nacional;09 Cataluña;43 Tarragona;Colombia;Todas las edades;Total;1 de enero de 2022;7.311
Total Nacional;09 Cataluña;43 Tarragona;Ecuador;Todas las edades;Total;1 de enero de 2022;1.427
Total Nacional;09 Cataluña;43 Tarragona;Paraguay;Todas las edades;Total;1 de enero de 2022;705
Total Nacional;09 Cataluña;43 Tarragona;Perú;Todas las edades;Total;1 de enero de 2022;1.342
Total Nacional;09 Cataluña;43 Tarragona;Uruguay;Todas las edades;Total;1 de enero de 2022;980
Total Nacional;09 Cataluña;43 Tarragona;Venezuela;Todas las edades;Total;1 de enero de 2022;2.370
Total Nacional;09 Cataluña;43 Tarragona;Resto de Nacionalidades de América del Sur;Todas las edades;Total;1 de enero de 2022;2
Total Nacional;09 Cataluña;43 Tarragona;De Asia;Todas las edades;Total;1 de enero de 2022;11.195
Total Nacional;09 Cataluña;43 Tarragona;Arabia Saudí;Todas las edades;Total;1 de enero de 2022;59
Total Nacional;09 Cataluña;43 Tarragona;Bangladesh;Todas las edades;Total;1 de enero de 2022;44
Total Nacional;09 Cataluña;43 Tarragona;China;Todas las edades;Total;1 de enero de 2022;3.612
Total Nacional;09 Cataluña;43 Tarragona;Corea;Todas las edades;Total;1 de enero de 2022;24
Total Nacional;09 Cataluña;43 Tarragona;Filipinas;Todas las edades;Total;1 de enero de 2022;434
Total Nacional;09 Cataluña;43 Tarragona;India;Todas las edades;Total;1 de enero de 2022;1.866
Total Nacional;09 Cataluña;43 Tarragona;Indonesia;Todas las edades;Total;1 de enero de 2022;33
Total Nacional;09 Cataluña;43 Tarragona;Irán;Todas las edades;Total;1 de enero de 2022;56
Total Nacional;09 Cataluña;43 Tarragona;Iraq;Todas las edades;Total;1 de enero de 2022;22
Total Nacional;09 Cataluña;43 Tarragona;Israel;Todas las edades;Total;1 de enero de 2022;39
Total Nacional;09 Cataluña;43 Tarragona;Japón;Todas las edades;Total;1 de enero de 2022;58
Total Nacional;09 Cataluña;43 Tarragona;Jordania;Todas las edades;Total;1 de enero de 2022;17
Total Nacional;09 Cataluña;43 Tarragona;Kazajstán;Todas las edades;Total;1 de enero de 2022;116
Total Nacional;09 Cataluña;43 Tarragona;Líbano;Todas las edades;Total;1 de enero de 2022;29
Total Nacional;09 Cataluña;43 Tarragona;Nepal;Todas las edades;Total;1 de enero de 2022;24
Total Nacional;09 Cataluña;43 Tarragona;Pakistán;Todas las edades;Total;1 de enero de 2022;4.447
Total Nacional;09 Cataluña;43 Tarragona;Siria;Todas las edades;Total;1 de enero de 2022;65
Total Nacional;09 Cataluña;43 Tarragona;Tailandia;Todas las edades;Total;1 de enero de 2022;59
Total Nacional;09 Cataluña;43 Tarragona;Vietnam;Todas las edades;Total;1 de enero de 2022;59
Total Nacional;09 Cataluña;43 Tarragona;Resto de Nacionalidades Asiáticas;Todas las edades;Total;1 de enero de 2022;132
Total Nacional;09 Cataluña;43 Tarragona;De Oceanía;Todas las edades;Total;1 de enero de 2022;50
Total Nacional;09 Cataluña;43 Tarragona;Australia;Todas las edades;Total;1 de enero de 2022;35
Total Nacional;09 Cataluña;43 Tarragona;Nueva Zelanda;Todas las edades;Total;1 de enero de 2022;15
Total Nacional;09 Cataluña;43 Tarragona;Resto de Nacionalidades de Oceanía;Todas las edades;Total;1 de enero de 2022;0
Total Nacional;09 Cataluña;43 Tarragona;Apátridas;Todas las edades;Total;1 de enero de 2022;13
Total Nacional;10 Comunitat Valenciana;;Extranjera;Todas las edades;Total;1 de enero de 2022;784.469
Total Nacional;10 Comunitat Valenciana;;Europa (sin España);Todas las edades;Total;1 de enero de 2022;419.634
Total Nacional;10 Comunitat Valenciana;;Alemania;Todas las edades;Total;1 de enero de 2022;19.356
Total Nacional;10 Comunitat Valenciana;;Austria;Todas las edades;Total;1 de enero de 2022;856
Total Nacional;10 Comunitat Valenciana;;Bélgica;Todas las edades;Total;1 de enero de 2022;13.110
Total Nacional;10 Comunitat Valenciana;;Bulgaria;Todas las edades;Total;1 de enero de 2022;24.605
Total Nacional;10 Comunitat Valenciana;;Chipre;Todas las edades;Total;1 de enero de 2022;58
Total Nacional;10 Comunitat Valenciana;;Croacia;Todas las edades;Total;1 de enero de 2022;380
Total Nacional;10 Comunitat Valenciana;;Dinamarca;Todas las edades;Total;1 de enero de 2022;1.166
Total Nacional;10 Comunitat Valenciana;;Eslovenia;Todas las edades;Total;1 de enero de 2022;189
Total Nacional;10 Comunitat Valenciana;;Estonia;Todas las edades;Total;1 de enero de 2022;617
Total Nacional;10 Comunitat Valenciana;;Finlandia;Todas las edades;Total;1 de enero de 2022;1.179
Total Nacional;10 Comunitat Valenciana;;Francia;Todas las edades;Total;1 de enero de 2022;20.186
Total Nacional;10 Comunitat Valenciana;;Grecia;Todas las edades;Total;1 de enero de 2022;552
Total Nacional;10 Comunitat Valenciana;;Hungría;Todas las edades;Total;1 de enero de 2022;1.884
Total Nacional;10 Comunitat Valenciana;;Irlanda;Todas las edades;Total;1 de enero de 2022;3.882
Total Nacional;10 Comunitat Valenciana;;Italia;Todas las edades;Total;1 de enero de 2022;33.339
Total Nacional;10 Comunitat Valenciana;;Letonia;Todas las edades;Total;1 de enero de 2022;1.578
Total Nacional;10 Comunitat Valenciana;;Lituania;Todas las edades;Total;1 de enero de 2022;5.318
Total Nacional;10 Comunitat Valenciana;;Luxemburgo;Todas las edades;Total;1 de enero de 2022;152
Total Nacional;10 Comunitat Valenciana;;Malta;Todas las edades;Total;1 de enero de 2022;60
Total Nacional;10 Comunitat Valenciana;;Países Bajos;Todas las edades;Total;1 de enero de 2022;16.749
Total Nacional;10 Comunitat Valenciana;;Polonia;Todas las edades;Total;1 de enero de 2022;7.083
Total Nacional;10 Comunitat Valenciana;;Portugal;Todas las edades;Total;1 de enero de 2022;5.787
Total Nacional;10 Comunitat Valenciana;;República Checa;Todas las edades;Total;1 de enero de 2022;1.185
Total Nacional;10 Comunitat Valenciana;;República Eslovaca;Todas las edades;Total;1 de enero de 2022;1.079
Total Nacional;10 Comunitat Valenciana;;Rumanía;Todas las edades;Total;1 de enero de 2022;98.273
Total Nacional;10 Comunitat Valenciana;;Suecia;Todas las edades;Total;1 de enero de 2022;4.717
Total Nacional;10 Comunitat Valenciana;;Albania;Todas las edades;Total;1 de enero de 2022;731
Total Nacional;10 Comunitat Valenciana;;Andorra;Todas las edades;Total;1 de enero de 2022;30
Total Nacional;10 Comunitat Valenciana;;Armenia;Todas las edades;Total;1 de enero de 2022;3.720
Total Nacional;10 Comunitat Valenciana;;Belarús;Todas las edades;Total;1 de enero de 2022;1.527
